pro_id;pro_nama;dapil_id;dapil_kode;dapil_nama;URUTAN_SUARA_PARTAI;partai_id;PARTAI POLITIK;Urutan1;id;nama;nomor_urut;jenis_kelamin;tempat_tinggal;Suara;% SUARA;URUTAN SUARA;KURSI KE 1;KURSI KE 2;KURSI KE 3;KURSI KE 4;KURSI KE 5;URUTAN KURSI;TOTAL;JUMLAH KURSI;;PROVINSI;DAPIL DPRRI;;;;;;
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100967;ZAITUN MHD;7;L;ACEH SELATAN;28959;0,278438537;2;;;;;;0;0;0;;GORONTALO;GORONTALO;3;1;GORONTALO;GORONTALO;3;1
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100962;Dra. Hj. ZULHAFAH;2;P;KOTA BANDA ACEH;5352;0,051459064;3;;;;;;0;0;0;;MALUKU;MALUKU;4;1;SULAWESI BARAT;SULAWESI BARAT;4;0
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100963;Drs. HASANUDDIN DARJO M.M.;3;L;ACEH TENGGARA;2624;0,025229556;4;;;;;;0;0;0;;SULAWESI BARAT;SULAWESI BARAT;4;1;MALUKU;MALUKU;4;0
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100964;Ir. H. MAULISMAN HANAFIAH;4;L;KOTA BANDA ACEH;1622;0,015595404;5;;;;;;0;0;0;;MALUKU UTARA;MALUKU UTARA;3;1;MALUKU UTARA;MALUKU UTARA;3;0
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100965;Ir. MUDDATSTSIR KAMIL;5;L;KOTA BEKASI;1214;0,011672516;6;;;;;;0;0;0;;P A P U A;P A P U A;3;1;P A P U A;PAPUA;3;0
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;2;100966;ERLIN S.E.;6;P;KOTA DEPOK;725;0,006970819;7;;;;;;0;0;0;;PAPUA BARAT;PAPUA BARAT;3;1;PAPUA BARAT;PAPUA BARAT;3;0
11;ACEH;5001;1101;ACEH I;9;2;PARTAI GERAKAN INDONESIA RAYA;3;333333;TOTAL SUARA PARTAI;;;;104005;0,063071214;;;;;;;;;0;;PAPUA SELATAN;PAPUA SELATAN;3;1;PAPUA SELATAN;PAPUA SELATAN;3;1
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;1;999999;SUARA PARTAI;;;;2313;0,080919395;;;;;;;0;0;0;;PAPUA TENGAH;PAPUA TENGAH;3;1;PAPUA TENGAH;PAPUA TENGAH;3;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107682;Dr. H. ASFIFUDDIN S.H. M.H.;2;L;KOTA ADM. JAKARTA BARAT;20214;0,707178841;1;;;;;;0;0;0;;PAPUA PEGUNUNGAN;PAPUA PEGUNUNGAN;3;1;PAPUA PEGUNUNGAN;PAPUA PEGUNUNGAN;3;1
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107681;Prof. Dr. BACHTIAR ALY M.A.;1;L;KOTA ADM. JAKARTA SELATAN;3203;0,112055695;2;;;;;;0;0;0;;PAPUA BARAT DAYA;PAPUA BARAT DAYA;3;1;PAPUA BARAT DAYA;PAPUA BARAT DAYA;3;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107684;AL AMIN S.H.;4;L;ACEH BARAT DAYA;1610;0,056325217;3;;;;;;0;0;0;;;;513;;;;;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107683;FITRIAH ISPANDI;3;P;KOTA BANDA ACEH;568;0,019871257;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107685;INTAN KHAIRANI;5;P;KOTA BANDA ACEH;266;0,009305905;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107686;SRI ARIANA NINGSIH;6;P;KOTA BANDA ACEH;223;0,007801567;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;2;107687;ADNAN YACOB S.E.;7;L;KOTA BANDA ACEH;187;0,006542121;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;10;10;PARTAI HATI NURANI RAKYAT;3;333333;TOTAL SUARA PARTAI;;;;28584;0,017334047;;;;;;;;;0;;;;;;;;;1
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;1;999999;SUARA PARTAI;;;;1742;0,096477625;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110201;H. ERLI HASIM S.H. S.Ag. M.I.Kom.;1;L;SIMEULUE;12470;0,690629154;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110202;Dr. TGK. H. MUHAMMAD YUS;2;L;KOTA BANDA ACEH;1886;0,104452813;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110205;HAMZAH S.Sos.I.;5;L;KOTA BANDA ACEH;592;0,032786885;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110203;NURATIAH HANIM A.Md.Kep.;3;P;KOTA TANGERANG SELATAN;397;0,021987151;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110204;SALAWATI DAHLAN M.S. S.E.;4;P;KOTA BANDA ACEH;362;0,020048737;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110206;Heri Ramunandar S.H.;6;L;KOTA BANDA ACEH;331;0,018331856;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;2;110207;SALAMUN S.E.;7;L;ACEH BESAR;276;0,015285778;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;11;13;PARTAI BULAN BINTANG;3;333333;TOTAL SUARA PARTAI;;;;18056;0,010949607;;;;;;;;;0;;;;;;;;;1
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;1;999999;SUARA PARTAI;;;;3744;0,225135298;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111882;AL-QUDRI S.T.P.;2;L;KOTA SUBULUSSALAM;6563;0,394648226;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111881;Qausar Harta Yudana;1;L;KOTA DEPOK;5478;0,32940469;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111883;Ercut Nova Sari;3;P;KOTA DEPOK;242;0,014552014;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111884;ARIEF MARTHA RAHADYAN;4;L;KOTA DENPASAR;223;0,013409501;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111885;Ismaidi;5;L;KOTA BANDA ACEH;191;0,011485268;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111887;SLAMET SATYAWATI;7;P;KOTA SURAKARTA;98;0,005892965;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;2;111886;Suci Nur Maizaroh;6;P;PACITAN;91;0,005472038;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;12;15;PARTAI SOLIDARITAS INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;16630;0,010084845;;;;;;;;;0;;;;;;;;;1
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;1;999999;SUARA PARTAI;;;;2163;0,190421692;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105161;AZMI FAJRI USMAN;1;L;KOTA ADM. JAKARTA PUSAT;4916;0,432784576;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105162;TGK KHALIDI AL-DJADAMI;2;L;ACEH BARAT DAYA;2147;0,189013117;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105164;NASRUDDIN AWL;4;L;ACEH BESAR;805;0,070868915;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105167;MOHARRIADI;7;L;ACEH BESAR;495;0,04357778;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105163;KASUMIYATI;3;P;ACEH TENGGARA;375;0,033013469;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105165;EDY SUPENO;5;L;KOTA BANDA ACEH;366;0,032221146;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105166;FANIA VIVI HIKMAWATI S.E.;6;P;BEKASI;92;0,008099305;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;13;7;PARTAI GELOMBANG RAKYAT INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;11359;0,00688838;;;;;;;;;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;1;999999;SUARA PARTAI;;;;1579;0,149867122;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114401;H. JAMAI SUNI S.E. M.M.;1;L;KOTA ADM. JAKARTA TIMUR;6000;0,569476082;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114402;H. ANAS BIDIN NYAK SYECH S.Ag.;2;L;KOTA BANDA ACEH;871;0,082668945;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114404;Drs. USTAZ ARSYAD AHJON;4;L;ACEH BESAR;792;0,075170843;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114403;CUT EVITA;3;P;KOTA BANDA ACEH;458;0,043470008;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114405;Drs. SAIFUDDIN SAMIN;5;L;KOTA BANDA ACEH;381;0,036161731;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114406;FARIDAH S.E.;6;P;KOTA BANDA ACEH;243;0,023063781;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;2;114407;EFFRIDANDA M. S.E.;7;L;KOTA BANDA ACEH;212;0,020121488;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;14;24;PARTAI UMMAT;3;333333;TOTAL SUARA PARTAI;;;;10536;0,006389292;;;;;;;;;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;1;999999;SUARA PARTAI;;;;1473;0,218870728;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104321;Habibi Inseun;1;L;ACEH BESAR;3216;0,477860327;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104322;Mahadi Manik S.Si. M.Si.;2;L;KOTA ADM. JAKARTA SELATAN;683;0,101485884;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104324;Sayed Masykur S.T.;4;L;KOTA DEPOK;482;0,071619614;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104323;Rosmana Dewi;3;P;KOTA BANDA ACEH;414;0,061515602;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104325;Zarlina;5;P;KOTA ADM. JAKARTA TIMUR;195;0,02897474;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104326;Hariyanto Latuheru;6;L;KARAWANG;135;0,020059435;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;2;104327;Siti Sundari;7;P;BEKASI;132;0,01961367;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;15;6;PARTAI BURUH;3;333333;TOTAL SUARA PARTAI;;;;6730;0,004081239;;;;;;;;;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;1;999999;SUARA PARTAI;;;;480;0,115329169;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112721;Mayjen. TNI (Purn.) ABDUL HAFIL FUDDIN S.H. S.I.P. M.H.;1;L;KOTA ADM. JAKARTA PUSAT;1957;0,470206631;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112725;Drs. ABDON SIAGIAN;5;L;KOTA ADM. JAKARTA SELATAN;627;0,150648727;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112722;AZWAR RAMLI;2;L;KOTA BANDA ACEH;600;0,144161461;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112723;INTAN MONIKA;3;P;SIMEULUE;204;0,049014897;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112724;DENY ZULFIKAR;4;L;KOTA BANDA ACEH;147;0,035319558;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112727;DWI AGUS SETIYORINI;7;P;KOTA ADM. JAKARTA TIMUR;90;0,021624219;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;2;112726;SIWI ASRI MOPRIRATNA;6;P;KOTA ADM. JAKARTA TIMUR;57;0,013695339;7;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;16;16;PARTAI PERINDO;3;333333;TOTAL SUARA PARTAI;;;;4162;0,00252394;;;;;;;;;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;1;999999;SUARA PARTAI;;;;726;0,267797861;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108521;CHAIDIR FURRAZI NUR;1;L;ACEH BESAR;903;0,333087422;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108522;PUTRI CHOIRUN NISYA;2;P;KOTA ADM. JAKARTA TIMUR;367;0,135374401;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108525;T. ISKANDAR S.T.;5;L;ACEH BESAR;272;0,100331981;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108523;EGI KURNIA PUTRA;3;L;LAMPUNG TIMUR;217;0,080044264;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108524;BENING LARASATI;4;P;LAMPUNG TIMUR;128;0,04721505;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108526;SETYANI LARASATI;6;P;PANDEGLANG;98;0,036149023;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;17;11;PARTAI GARDA REPUBLIK INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;2711;0,001644018;;;;;;;;;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;1;999999;SUARA PARTAI;;;;580;0,318681319;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106841;YUDI KURNIA S.E.;1;L;KOTA BANDA ACEH;631;0,346703297;1;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106843;Hj. SERI PERAINI;3;P;KOTA MEDAN;218;0,11978022;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106842;AMRINUR OKTAJAYA;2;L;KOTA TANGERANG SELATAN;185;0,101648352;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106844;YANTI OCTAVIA;4;P;KOTA ADM. JAKARTA PUSAT;81;0,044505495;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106845;NELY INDRAWATI;5;P;KOTA ADM. JAKARTA TIMUR;76;0,041758242;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;106846;NOLA NOLIA;6;P;KOTA BANDA ACEH;49;0,026923077;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5001;1101;ACEH I;18;9;PARTAI KEBANGKITAN NUSANTARA;3;333333;TOTAL SUARA PARTAI;;;;1820;0,001103693;;;;;;;;;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;1;999999;SUARA PARTAI;;;;21170;0,06297409;;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102621;H. ILHAM PANGESTU;1;L;KOTA LANGSA;204199;0,60742779;1;1;;;;;1;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102626;SAMSUL BAHRI TIYONG;6;L;BIREUEN;86109;0,256147187;2;;5;;;;5;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102625;drh. NURAINI MAIDA;5;P;KOTA LHOKSEUMAWE;9608;0,028580778;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102622;H. SAYED FUAD ZAKARIA S.E.;2;L;KOTA TANGERANG SELATAN;6690;0,019900646;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102624;MOHD AMIN;4;L;BENER MERIAH;4670;0,013891781;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;2;102623;CUT RIZKA SEPTIANI S.I.Kom. M.Si.;3;P;KOTA ADM. JAKARTA SELATAN;3724;0,011077729;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;1;4;PARTAI GOLONGAN KARYA;3;333333;TOTAL SUARA PARTAI;;;;336170;0,240341169;;;;;;;;;2;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;1;999999;SUARA PARTAI;;;;24453;0,091327731;;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100101;H. RUSLAN DAUD (HRD);1;L;BIREUEN;141953;0,530169935;1;2;;;;;2;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100102;MUHAMMAD ADAM M.Ed.;2;L;BOGOR;75724;0,28281606;2;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100104;H. DARKASYI S.H.;4;L;BIREUEN;20147;0,075245565;3;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100103;ANA FITRIA SARI PINEM S.H. M.Kn.;3;P;ACEH TENGAH;2744;0,010248366;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100105;SUMADI ARSYAH;5;L;ACEH UTARA;1810;0,006760037;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;2;100106;ARINI ARISKA A.Md.Keb;6;P;ACEH TAMIANG;919;0,003432306;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;2;1;PARTAI KEBANGKITAN BANGSA;3;333333;TOTAL SUARA PARTAI;;;;267750;0,191425017;;;;;;;;;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;1;999999;SUARA PARTAI;;;;19534;0,115394612;;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103465;IRSAN SOSIAWAN M.B.A.;5;L;KOTA ADM. JAKARTA PUSAT;66009;0,389939745;1;3;;;;;3;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103462;Ir. H. NASARUDDIN M.M.;2;L;ACEH TENGAH;44402;0,262299149;2;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103461;Prof. Dr. Ir. H. ABDULLAH PUTEH M.Si.;1;L;KOTA LANGSA;23348;0,137925331;3;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103466;Hj. FATIMAH;6;P;KOTA LANGSA;9503;0,05613776;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103463;Hj. ISMANIAR S.E.;3;P;KOTA BANDA ACEH;4071;0,024048913;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;2;103464;AGUS HIDAYAT THAIB S.E.;4;L;ACEH UTARA;2413;0,01425449;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;3;5;PARTAI NASDEM;3;333333;TOTAL SUARA PARTAI;;;;169280;0,121024937;;;;;;;;;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;1;999999;SUARA PARTAI;;;;13723;0,085985326;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100941;Ir. H. T. A. KHALID M.M.;1;L;KOTA BANDA ACEH;73873;0,462872109;1;4;;;;;4;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100942;FADLI TRI HARTONO S.Si. M.P.A.;2;L;KOTA BEKASI;34860;0,218425158;2;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100945;T. ZAINAL ABIDIN S.Pd.I. M.H.;5;L;KOTA LANGSA;26218;0,164276271;3;;;;;;0;0;0;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100944;H. FACHRUL RAZI M.I.P.;4;L;KOTA LHOKSEUMAWE;6682;0,041867955;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100943;CUT PUTEH;3;P;KOTA BANDA ACEH;3228;0,020225944;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;2;100946;DEWI KARTIKA S.H.;6;P;ACEH TAMIANG;1013;0,006347237;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;4;2;PARTAI GERAKAN INDONESIA RAYA;3;333333;TOTAL SUARA PARTAI;;;;159597;0,114102179;;;;;;;;;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;1;999999;SUARA PARTAI;;;;14019;0,134616862;;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105981;M. NASIR DJAMIL M.Si.;1;L;KOTA ADM. JAKARTA SELATAN;59552;0,571845592;1;6;;;;;6;1;1;;;;;;;;;1
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105982;TENGKU INSYAFUDDIN S.T.;2;L;ACEH TAMIANG;13763;0,132158633;2;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105984;dr. EDDI JUNAIDI Sp.OG. S.H. M.Kes.;4;L;KOTA ADM. JAKARTA TIMUR;8239;0,079114653;3;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105985;AIDIL FAN;5;L;KOTA LANGSA;3711;0,035634722;4;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105986;FARAH FAADHILAH S.Ag.;6;P;KOTA LHOKSEUMAWE;2670;0,025638563;5;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;2;105983;ANANDA FILDZA ALIFA S.Sos.;3;P;BIREUEN;2186;0,020990974;6;;;;;;0;0;0;;;;;;;;;0
11;ACEH;5108;1102;ACEH II;5;8;PARTAI KEADILAN SEJAHTERA;3;333333;TOTAL SUARA PARTAI;;;;104140;0,074453786;;;;;;;;;1;;;;;;;;;1
